Year and Quarter,Analysis,Department_Type_Matrix,Compound,Units,xqcorgconc,Target,Actual,Percent Rec.,Date,Batch ID,Sample ID
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Bromomethane,ppbv,0,0.2,0.26,130,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Chloroethane,ppbv,0,2,2.42,121,4/5/2023,230404A8,230404A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Vinyl Bromide,ppbv,0,0.2,0.27,135,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Acrolein,ppbv,0,2,2.38,119,4/5/2023,230404A8,230404A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Trichlorofluoromethane,ppbv,0,0.2,0.23,115,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Acetonitrile,ppbv,0,2,2.53,126.5,4/5/2023,230404A8,230404A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"1,1-Dichloroethene",ppbv,0,0.2,0.24,120,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Ethanol,ppbv,0,2,2.41,120.5,4/5/2023,230404A8,230404A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,3-Chloropropene,ppbv,0,2,2.19,109.5,4/5/2023,230404A8,230404A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Methylene chloride,ppbv,0,0.2,0.5,250,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,tert-Butyl alcohol,ppbv,0,0.2,0.27,135,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"trans-1,2-Dichloroethene",ppbv,0,0.2,0.25,125,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Hexane,ppbv,0,0.2,0.21,105,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"1,1-Dichloroethane",ppbv,0,0.2,0.25,125,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"cis-1,2-Dichloroethene",ppbv,0,0.2,0.24,120,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Vinyl acetate,ppbv,0,2,1.97,98.5,4/5/2023,230404A8,230404A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,ethyl acetate,ppbv,0,2,2.14,107,4/5/2023,230404A8,230404A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Tetrahydrofuran,ppbv,0,0.2,0.26,130,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Chloroform,ppbv,0,0.2,0.24,120,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"1,2-Dichloroethane",ppbv,0,0.2,0.23,115,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"1,1,1-Trichloroethane",ppbv,0,0.2,0.22,110,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Cyclohexane,ppbv,0,0.2,0.24,120,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,tert-Amyl methyl ether,ppbv,0,0.2,0.24,120,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,4-Methyl-2-pentanone (MIBK),ppbv,0,0.2,0.22,110,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,2-Hexanone,ppbv,0,0.2,0.21,105,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Carbon tetrachloride,ppbv,0,0.2,0.22,110,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"2,2,4-Trimethylpentane",ppbv,0,0.2,0.26,130,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Benzene,ppbv,0,0.2,0.25,125,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Heptane,ppbv,0,0.2,0.24,120,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Trichloroethene,ppbv,0,0.2,0.24,120,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Methyl methacrylate,ppbv,0,0.2,0.2,100,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"1,2-Dichloropropane",ppbv,0,0.2,0.25,125,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"1,4-Dioxane",ppbv,0,0.2,0.38,190,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Bromodichloromethane,ppbv,0,0.2,0.23,115,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"cis-1,3-Dichloropropene",ppbv,0,0.2,0.23,115,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Toluene,ppbv,0,0.2,0.24,120,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"trans-1,3-Dichloropropene",ppbv,0,0.2,0.21,105,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"1,1,2-Trichloroethane",ppbv,0,0.2,0.27,135,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Dibromochloromethane,ppbv,0,0.2,0.22,110,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"1,2-Dibromoethane",ppbv,0,0.2,0.23,115,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Tetrachloroethene,ppbv,0,0.2,0.24,120,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Chlorobenzene,ppbv,0,0.2,0.25,125,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"1,1,1,2-Tetrachloroethane",ppbv,0,0.2,0.24,120,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Ethylbenzene,ppbv,0,0.2,0.24,120,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"p,m-Xylene",ppbv,0,0.4,0.45,112.5,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,o-Xylene,ppbv,0,0.2,0.22,110,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Styrene,ppbv,0,0.2,0.21,105,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Bromoform,ppbv,0,0.2,0.2,100,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"1,1,2,2-Tetrachloroethane",ppbv,0,0.2,0.26,130,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,4-Ethyltoluene,ppbv,0,0.2,0.22,110,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Isopropylbenzene,ppbv,0,0.2,0.23,115,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,n-Propylbenzene,ppbv,0,0.2,0.24,120,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"1,3,5-Trimethylbenzene",ppbv,0,0.2,0.22,110,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,2-Chlorotoluene,ppbv,0,0.2,0.23,115,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,tert-Butylbenzene,ppbv,0,0.2,0.23,115,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"1,2,4-Trimethylbenzene",ppbv,0,0.2,0.21,105,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,sec-Butylbenzene,ppbv,0,0.2,0.22,110,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,o-Isopropyltoluene,ppbv,0,0.2,0.21,105,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"1,3-Dichlorobenzene",ppbv,0,0.2,0.23,115,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"1,4-Dichlorobenzene",ppbv,0,0.2,0.23,115,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Benzyl chloride,ppbv,0,0.2,0.18,90,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"1,2-Dichlorobenzene",ppbv,0,0.2,0.24,120,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,n-Butylbenzene,ppbv,0,0.2,0.21,105,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,"1,2,4-Trichlorobenzene",ppbv,0,0.2,0.2,100,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Hexachlorobutadiene,ppbv,0,0.2,0.24,120,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR1,Naphthalene,ppbv,0,0.2,0.21,105,4/5/2023,230404A8,230404A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Freon 113,ppbv,0,0.2,0.25,125,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Propylene,ppbv,0,2,2.79,139.5,4/6/2023,230406A8,230406A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Freon 114,ppbv,0,0.2,0.28,140,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"1,3-Butadiene",ppbv,0,2,2.65,132.5,4/6/2023,230406A8,230406A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Acetone,ppbv,0,2,3.04,152,4/6/2023,230406A8,230406A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Isopropyl Alcohol,ppbv,0,0.2,0.33,165,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Carbon disulfide,ppbv,0,0.2,0.28,140,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Acrylonitrile,ppbv,0,2,2.72,136,4/6/2023,230406A8,230406A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,tert-Methyl butyl ether (MTBE),ppbv,0,0.2,0.24,120,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,2-Butanone (MEK),ppbv,0,2,2.4,120,4/6/2023,230406A8,230406A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Dichlorodifluoromethane,ppbv,0,0.2,0.25,125,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Chloromethane,ppbv,0,2,3.13,156.5,4/6/2023,230406A8,230406A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Vinyl chloride,ppbv,0,0.2,0.28,140,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Bromomethane,ppbv,0,0.2,0.27,135,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Chloroethane,ppbv,0,2,2.63,131.5,4/6/2023,230406A8,230406A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Vinyl Bromide,ppbv,0,0.2,0.27,135,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Acrolein,ppbv,0,2,2.79,139.5,4/6/2023,230406A8,230406A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Trichlorofluoromethane,ppbv,0,0.2,0.23,115,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Acetonitrile,ppbv,0,2,2.67,133.5,4/6/2023,230406A8,230406A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"1,1-Dichloroethene",ppbv,0,0.2,0.26,130,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Ethanol,ppbv,0,2,2.72,136,4/6/2023,230406A8,230406A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,3-Chloropropene,ppbv,0,2,2.56,128,4/6/2023,230406A8,230406A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Methylene chloride,ppbv,0,0.2,0.51,255,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,tert-Butyl alcohol,ppbv,0,0.2,0.25,125,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"trans-1,2-Dichloroethene",ppbv,0,0.2,0.25,125,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Hexane,ppbv,0,0.2,0.24,120,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"1,1-Dichloroethane",ppbv,0,0.2,0.25,125,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"cis-1,2-Dichloroethene",ppbv,0,0.2,0.22,110,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Vinyl acetate,ppbv,0,2,2.41,120.5,4/6/2023,230406A8,230406A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,ethyl acetate,ppbv,0,2,2.53,126.5,4/6/2023,230406A8,230406A8.LOQ02
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Tetrahydrofuran,ppbv,0,0.2,0.26,130,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Chloroform,ppbv,0,0.2,0.25,125,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"1,2-Dichloroethane",ppbv,0,0.2,0.23,115,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"1,1,1-Trichloroethane",ppbv,0,0.2,0.23,115,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Cyclohexane,ppbv,0,0.2,0.24,120,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,tert-Amyl methyl ether,ppbv,0,0.2,0.23,115,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,4-Methyl-2-pentanone (MIBK),ppbv,0,0.2,0.26,130,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,2-Hexanone,ppbv,0,0.2,0.23,115,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Carbon tetrachloride,ppbv,0,0.2,0.23,115,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"2,2,4-Trimethylpentane",ppbv,0,0.2,0.27,135,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Benzene,ppbv,0,0.2,0.25,125,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Heptane,ppbv,0,0.2,0.26,130,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Trichloroethene,ppbv,0,0.2,0.26,130,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Methyl methacrylate,ppbv,0,0.2,0.22,110,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"1,2-Dichloropropane",ppbv,0,0.2,0.26,130,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"1,4-Dioxane",ppbv,0,0.2,0.38,190,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Bromodichloromethane,ppbv,0,0.2,0.24,120,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"cis-1,3-Dichloropropene",ppbv,0,0.2,0.22,110,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Toluene,ppbv,0,0.2,0.25,125,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"trans-1,3-Dichloropropene",ppbv,0,0.2,0.22,110,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"1,1,2-Trichloroethane",ppbv,0,0.2,0.25,125,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Dibromochloromethane,ppbv,0,0.2,0.22,110,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"1,2-Dibromoethane",ppbv,0,0.2,0.26,130,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Tetrachloroethene,ppbv,0,0.2,0.25,125,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Chlorobenzene,ppbv,0,0.2,0.26,130,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"1,1,1,2-Tetrachloroethane",ppbv,0,0.2,0.24,120,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Ethylbenzene,ppbv,0,0.2,0.25,125,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"p,m-Xylene",ppbv,0,0.4,0.46,115,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,o-Xylene,ppbv,0,0.2,0.24,120,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Styrene,ppbv,0,0.2,0.21,105,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Bromoform,ppbv,0,0.2,0.23,115,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"1,1,2,2-Tetrachloroethane",ppbv,0,0.2,0.28,140,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,4-Ethyltoluene,ppbv,0,0.2,0.24,120,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Isopropylbenzene,ppbv,0,0.2,0.24,120,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,n-Propylbenzene,ppbv,0,0.2,0.25,125,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"1,3,5-Trimethylbenzene",ppbv,0,0.2,0.23,115,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,2-Chlorotoluene,ppbv,0,0.2,0.25,125,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,tert-Butylbenzene,ppbv,0,0.2,0.25,125,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"1,2,4-Trimethylbenzene",ppbv,0,0.2,0.22,110,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,sec-Butylbenzene,ppbv,0,0.2,0.24,120,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,o-Isopropyltoluene,ppbv,0,0.2,0.23,115,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"1,3-Dichlorobenzene",ppbv,0,0.2,0.25,125,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"1,4-Dichlorobenzene",ppbv,0,0.2,0.24,120,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Benzyl chloride,ppbv,0,0.2,0.22,110,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"1,2-Dichlorobenzene",ppbv,0,0.2,0.25,125,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,n-Butylbenzene,ppbv,0,0.2,0.23,115,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,"1,2,4-Trichlorobenzene",ppbv,0,0.2,0.21,105,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Hexachlorobutadiene,ppbv,0,0.2,0.25,125,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR2_LOD_LOQ,TO15,LOQ_AIR2,Naphthalene,ppbv,0,0.2,0.23,115,4/6/2023,230406A8,230406A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Freon 113,ppbv,0,0.2,0.44,220,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Propylene,ppbv,0,2,2.01,100.5,9/27/2023,230926A8,230926A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Freon 114,ppbv,0,0.2,0.31,155,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"1,3-Butadiene",ppbv,0,2,3.14,157,9/27/2023,230926A8,230926A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Acetone,ppbv,0,2,3.01,150.5,9/27/2023,230926A8,230926A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Isopropyl Alcohol,ppbv,0,0.2,0.46,230,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Carbon disulfide,ppbv,0,0.2,0.46,230,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Acrylonitrile,ppbv,0,2,2.54,127,9/27/2023,230926A8,230926A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,tert-Methyl butyl ether (MTBE),ppbv,0,0.2,0.23,115,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,2-Butanone (MEK),ppbv,0,2,1.98,99,9/27/2023,230926A8,230926A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Dichlorodifluoromethane,ppbv,0,0.2,0.23,115,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Chloromethane,ppbv,0,2,2.19,109.5,9/27/2023,230926A8,230926A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Vinyl chloride,ppbv,0,0.2,0.32,160,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Bromomethane,ppbv,0,0.2,0.41,205,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Chloroethane,ppbv,0,2,3.16,158,9/27/2023,230926A8,230926A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Vinyl Bromide,ppbv,0,0.2,0.39,195,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Acrolein,ppbv,0,2,3.95,197.5,9/27/2023,230926A8,230926A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Trichlorofluoromethane,ppbv,0,0.2,0.38,190,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Acetonitrile,ppbv,0,2,4,200,9/27/2023,230926A8,230926A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"1,1-Dichloroethene",ppbv,0,0.2,0.41,205,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Ethanol,ppbv,0,2,3.63,181.5,9/27/2023,230926A8,230926A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,3-Chloropropene,ppbv,0,2,2.33,116.5,9/27/2023,230926A8,230926A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Methylene chloride,ppbv,0,2,2.81,140.5,9/27/2023,230926A8,230926A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,tert-Butyl alcohol,ppbv,0,0.2,0.41,205,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"trans-1,2-Dichloroethene",ppbv,0,0.2,0.21,105,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Hexane,ppbv,0,0.2,0.19,95,9/27/2023,230926A8,230926A8.LOQ002
